TimestampUtcMs,Open,High,Low,Close,Volume
1735731420000,93410.59000000,93429.96000000,93402.00000000,93429.95000000,4.23374000
1735731480000,93429.95000000,93429.96000000,93429.95000000,93429.95000000,1.03586000
1735731540000,93429.95000000,93429.96000000,93429.37000000,93429.37000000,1.43446000
1735731600000,93429.37000000,93535.50000000,93422.86000000,93534.71000000,10.09852000
1735731660000,93534.71000000,93578.76000000,93516.01000000,93547.66000000,9.03233000
1735731720000,93547.66000000,93547.66000000,93520.00000000,93539.04000000,6.78854000
1735731780000,93539.04000000,93545.56000000,93523.00000000,93540.20000000,4.72220000
1735731840000,93540.21000000,93605.82000000,93524.88000000,93593.24000000,15.99576000
1735731900000,93593.24000000,93701.92000000,93593.23000000,93678.16000000,16.24407000
1735731960000,93678.16000000,93705.08000000,93667.53000000,93667.54000000,13.55666000
1735732020000,93667.53000000,93667.54000000,93596.68000000,93614.34000000,6.29835000
1735732080000,93614.35000000,93615.34000000,93551.91000000,93560.21000000,3.04503000
1735732140000,93560.21000000,93560.21000000,93529.44000000,93535.00000000,4.85086000
1735732200000,93534.99000000,93540.00000000,93506.01000000,93539.99000000,5.35387000
1735732260000,93540.00000000,93540.00000000,93493.18000000,93519.11000000,4.32376000
1735732320000,93519.12000000,93519.12000000,93515.18000000,93517.84000000,1.99589000
1735732380000,93517.84000000,93517.84000000,93486.31000000,93486.32000000,3.39266000
1735732440000,93486.32000000,93486.32000000,93486.21000000,93486.21000000,2.48918000
1735732500000,93486.22000000,93486.22000000,93450.83000000,93450.84000000,7.19730000
1735732560000,93450.84000000,93472.37000000,93450.83000000,93456.00000000,4.56866000
1735732620000,93456.00000000,93458.23000000,93443.99000000,93444.00000000,8.57554000
1735732680000,93443.99000000,93453.50000000,93443.99000000,93453.50000000,2.37995000
1735732740000,93453.50000000,93465.21000000,93444.64000000,93444.64000000,4.71892000
1735732800000,93444.65000000,93452.37000000,93444.64000000,93445.31000000,5.07762000
1735732860000,93445.32000000,93448.00000000,93445.32000000,93448.00000000,1.87276000
1735732920000,93448.00000000,93448.00000000,93416.00000000,93416.00000000,3.78526000
1735732980000,93416.01000000,93426.75000000,93414.33000000,93417.84000000,8.97766000
1735733040000,93417.84000000,93500.48000000,93417.84000000,93500.47000000,11.13021000
1735733100000,93500.47000000,93510.27000000,93500.47000000,93510.26000000,1.75445000
1735733160000,93510.27000000,93511.37000000,93482.00000000,93482.00000000,4.79713000
1735733220000,93482.00000000,93482.01000000,93470.01000000,93470.02000000,3.30006000
1735733280000,93470.01000000,93478.55000000,93469.16000000,93478.55000000,3.47441000
1735733340000,93478.55000000,93482.70000000,93470.04000000,93482.70000000,6.67016000
1735733400000,93482.70000000,93482.70000000,93468.54000000,93468.55000000,1.55396000
1735733460000,93468.54000000,93468.54000000,93416.61000000,93416.62000000,3.51220000
1735733520000,93416.61000000,93416.62000000,93416.60000000,93416.60000000,2.80484000
1735733580000,93416.61000000,93423.59000000,93407.07000000,93407.07000000,2.91685000
1735733640000,93407.08000000,93451.38000000,93407.07000000,93451.38000000,5.12682000
1735733700000,93451.37000000,93479.65000000,93451.37000000,93479.65000000,2.38366000
1735733760000,93479.65000000,93479.66000000,93460.00000000,93476.88000000,3.89018000
1735733820000,93476.88000000,93501.28000000,93476.87000000,93501.28000000,10.09483000
1735733880000,93501.28000000,93545.46000000,93485.83000000,93545.45000000,7.88642000
1735733940000,93545.46000000,93573.17000000,93544.70000000,93544.71000000,3.62263000
1735734000000,93544.71000000,93648.90000000,93544.70000000,93630.10000000,38.34569000
1735734060000,93630.09000000,93650.49000000,93615.99000000,93650.49000000,8.91099000
1735734120000,93650.49000000,93758.66000000,93650.48000000,93752.62000000,55.48952000
1735734180000,93752.63000000,93799.99000000,93742.78000000,93799.99000000,20.00914000
1735734240000,93799.99000000,93842.10000000,93760.00000000,93782.31000000,38.15838000
1735734300000,93782.32000000,93841.80000000,93782.31000000,93818.19000000,15.11608000
1735734360000,93818.18000000,93818.19000000,93782.89000000,93811.12000000,11.47169000
1735734420000,93811.12000000,93839.80000000,93811.12000000,93839.79000000,7.58576000
1735734480000,93839.80000000,93972.00000000,93831.51000000,93967.94000000,34.84793000
1735734540000,93967.94000000,93967.94000000,93888.00000000,93888.31000000,10.14990000
1735734600000,93888.30000000,93895.02000000,93879.17000000,93879.18000000,5.69741000
1735734660000,93879.18000000,93909.10000000,93864.94000000,93901.09000000,13.92499000
1735734720000,93901.08000000,93901.09000000,93837.15000000,93837.15000000,18.80268000
1735734780000,93837.15000000,93874.55000000,93836.07000000,93848.49000000,6.20567000
1735734840000,93848.49000000,93848.49000000,93816.00000000,93816.00000000,5.27466000
1735734900000,93816.01000000,93846.81000000,93768.97000000,93790.97000000,22.54631000
1735734960000,93787.71000000,93845.44000000,93768.00000000,93822.63000000,9.48891000
1735735020000,93822.63000000,93876.00000000,93822.63000000,93843.24000000,7.16240000
1735735080000,93843.25000000,93863.00000000,93840.00000000,93840.01000000,1.77305000
1735735140000,93840.01000000,93840.01000000,93816.93000000,93839.99000000,2.21807000
1735735200000,93840.00000000,93874.40000000,93839.99000000,93865.47000000,7.08503000
1735735260000,93865.48000000,93876.28000000,93865.47000000,93871.48000000,2.14434000
1735735320000,93871.48000000,93871.49000000,93863.01000000,93863.02000000,1.89862000
1735735380000,93863.01000000,93863.49000000,93792.00000000,93813.82000000,5.58534000
1735735440000,93813.81000000,93813.82000000,93782.49000000,93782.50000000,2.43215000
1735735500000,93782.51000000,93782.51000000,93764.00000000,93764.00000000,1.87740000
1735735560000,93764.00000000,93764.01000000,93714.43000000,93714.44000000,4.80416000
1735735620000,93714.43000000,93750.33000000,93705.50000000,93729.49000000,10.03230000
1735735680000,93729.49000000,93729.50000000,93708.36000000,93708.36000000,2.60504000
1735735740000,93708.37000000,93736.83000000,93708.36000000,93710.64000000,2.22226000
1735735800000,93710.64000000,93710.65000000,93700.73000000,93708.36000000,2.66815000
1735735860000,93708.36000000,93728.56000000,93708.35000000,93728.55000000,2.58702000
1735735920000,93728.55000000,93728.55000000,93719.39000000,93719.40000000,3.35289000
1735735980000,93719.40000000,93739.63000000,93719.39000000,93739.63000000,2.53979000
1735736040000,93739.63000000,93769.39000000,93739.62000000,93769.38000000,3.19303000
1735736100000,93769.39000000,93812.18000000,93769.39000000,93787.09000000,4.64865000
1735736160000,93787.09000000,93810.50000000,93787.09000000,93797.62000000,3.36451000
1735736220000,93797.62000000,93843.99000000,93797.61000000,93820.76000000,5.06814000
1735736280000,93820.75000000,93822.66000000,93820.75000000,93820.75000000,2.36098000
1735736340000,93820.75000000,93820.76000000,93820.75000000,93820.76000000,1.07499000
1735736400000,93820.75000000,93820.76000000,93784.82000000,93786.13000000,2.78699000
1735736460000,93786.14000000,93800.00000000,93770.58000000,93800.00000000,4.73667000
1735736520000,93800.00000000,93839.23000000,93799.99000000,93839.23000000,6.29213000
1735736580000,93839.23000000,93864.07000000,93815.82000000,93815.83000000,6.93362000
1735736640000,93815.82000000,93900.00000000,93799.99000000,93899.99000000,14.84409000
1735736700000,93900.00000000,93900.00000000,93866.95000000,93866.96000000,7.08713000
1735736760000,93866.96000000,93866.96000000,93821.04000000,93828.47000000,4.46284000
1735736820000,93828.47000000,93856.95000000,93825.39000000,93825.39000000,3.48760000
1735736880000,93825.39000000,93825.40000000,93762.21000000,93762.21000000,6.97728000
1735736940000,93762.21000000,93762.22000000,93680.35000000,93680.36000000,5.21250000
1735737000000,93680.35000000,93690.75000000,93653.16000000,93689.99000000,4.05000000
1735737060000,93689.99000000,93707.41000000,93665.75000000,93665.75000000,4.70730000
1735737120000,93665.76000000,93677.31000000,93660.11000000,93660.12000000,2.99593000
1735737180000,93660.11000000,93677.15000000,93660.11000000,93677.14000000,3.95317000
1735737240000,93677.15000000,93677.15000000,93647.84000000,93658.13000000,4.80924000
1735737300000,93658.13000000,93703.53000000,93647.23000000,93703.53000000,2.84313000
1735737360000,93703.52000000,93727.28000000,93703.52000000,93707.92000000,4.65202000
1735737420000,93706.10000000,93706.10000000,93685.35000000,93692.09000000,2.45620000
1735737480000,93692.09000000,93692.10000000,93613.29000000,93633.49000000,7.54977000
1735737540000,93633.50000000,93680.49000000,93633.49000000,93680.49000000,3.76923000
1735737600000,93680.48000000,93706.18000000,93680.48000000,93688.80000000,4.18647000
1735737660000,93688.79000000,93688.80000000,93633.53000000,93634.54000000,8.14902000
1735737720000,93634.53000000,93634.53000000,93600.28000000,93618.04000000,3.57024000
1735737780000,93618.04000000,93669.29000000,93618.03000000,93669.28000000,5.46640000
1735737840000,93669.28000000,93669.29000000,93634.68000000,93634.69000000,3.80206000
1735737900000,93634.68000000,93650.00000000,93634.68000000,93634.69000000,3.18428000
1735737960000,93634.69000000,93663.35000000,93634.68000000,93663.34000000,3.90644000
1735738020000,93663.34000000,93750.00000000,93654.92000000,93730.00000000,16.63356000
1735738080000,93730.00000000,93792.69000000,93730.00000000,93778.89000000,5.07845000
1735738140000,93778.89000000,93778.90000000,93729.30000000,93729.30000000,3.81745000
1735738200000,93729.30000000,93785.57000000,93724.00000000,93785.57000000,5.30706000
1735738260000,93785.57000000,93790.88000000,93784.86000000,93790.88000000,4.50806000
1735738320000,93790.88000000,93813.00000000,93790.87000000,93812.99000000,2.36506000
1735738380000,93813.00000000,93859.51000000,93812.99000000,93836.00000000,5.22867000
1735738440000,93836.01000000,93854.16000000,93836.00000000,93854.16000000,4.14708000
1735738500000,93854.15000000,93888.98000000,93854.15000000,93867.10000000,3.26225000
1735738560000,93867.11000000,93867.11000000,93822.41000000,93822.42000000,5.61064000
1735738620000,93822.41000000,93833.23000000,93801.88000000,93833.23000000,2.86745000
1735738680000,93833.22000000,93857.91000000,93790.74000000,93790.74000000,5.15156000
1735738740000,93790.74000000,93796.99000000,93774.47000000,93777.35000000,2.69580000
1735738800000,93777.35000000,93777.36000000,93728.53000000,93771.85000000,4.15055000
1735738860000,93771.85000000,93819.10000000,93771.85000000,93819.09000000,5.19957000
1735738920000,93819.09000000,93823.87000000,93797.76000000,93797.76000000,3.06055000
1735738980000,93797.76000000,93797.77000000,93776.16000000,93776.50000000,5.67639000
1735739040000,93776.51000000,93776.51000000,93776.50000000,93776.51000000,1.02101000
1735739100000,93776.51000000,93797.77000000,93760.00000000,93760.00000000,4.19901000
1735739160000,93760.01000000,93796.11000000,93760.00000000,93796.11000000,1.54602000
1735739220000,93796.10000000,93891.25000000,93796.10000000,93873.74000000,4.65733000
1735739280000,93873.74000000,93892.26000000,93873.74000000,93892.26000000,1.97520000
1735739340000,93892.25000000,93900.00000000,93890.37000000,93897.18000000,14.49705000
1735739400000,93897.18000000,93897.18000000,93887.52000000,93891.25000000,3.47460000
1735739460000,93891.25000000,93919.42000000,93891.24000000,93912.33000000,4.80318000
1735739520000,93912.32000000,93924.24000000,93848.00000000,93848.00000000,4.27105000
1735739580000,93848.00000000,93894.22000000,93848.00000000,93880.01000000,11.83827000
1735739640000,93880.48000000,93887.36000000,93880.48000000,93880.48000000,2.05056000
1735739700000,93880.49000000,93885.60000000,93880.48000000,93885.60000000,3.12268000
1735739760000,93885.60000000,93888.63000000,93885.59000000,93887.03000000,1.58643000
1735739820000,93887.03000000,93953.03000000,93887.02000000,93953.02000000,8.08060000
1735739880000,93953.02000000,94026.16000000,93953.02000000,94026.15000000,41.28414000
1735739940000,94026.15000000,94058.79000000,94026.15000000,94031.76000000,10.32484000
1735740000000,94031.77000000,94150.15000000,94028.54000000,94150.15000000,32.65188000
1735740060000,94150.49000000,94183.38000000,94141.18000000,94182.52000000,18.31927000
1735740120000,94183.67000000,94211.62000000,94164.02000000,94197.41000000,17.53509000
1735740180000,94197.42000000,94361.49000000,94197.42000000,94331.68000000,39.75428000
1735740240000,94331.69000000,94371.73000000,94312.24000000,94371.72000000,26.76221000
1735740300000,94371.73000000,94450.85000000,94371.72000000,94445.72000000,18.61244000
1735740360000,94445.73000000,94445.73000000,94313.14000000,94313.15000000,12.14956000
1735740420000,94313.14000000,94358.96000000,94244.22000000,94244.22000000,7.60031000
1735740480000,94244.22000000,94333.33000000,94172.82000000,94333.32000000,11.12866000
1735740540000,94333.32000000,94346.88000000,94265.92000000,94265.92000000,7.86115000
1735740600000,94265.65000000,94348.09000000,94256.00000000,94348.09000000,18.23766000
1735740660000,94348.08000000,94348.44000000,94235.23000000,94237.49000000,9.99995000
1735740720000,94237.50000000,94263.04000000,94220.00000000,94259.45000000,18.38364000
1735740780000,94259.46000000,94265.30000000,94249.15000000,94265.29000000,5.10464000
1735740840000,94265.29000000,94265.30000000,94236.01000000,94245.19000000,5.47241000
1735740900000,94245.18000000,94266.82000000,94136.35000000,94190.99000000,18.42980000
1735740960000,94191.00000000,94225.94000000,94174.50000000,94225.54000000,9.29466000
1735741020000,94225.54000000,94295.85000000,94217.58000000,94284.37000000,12.21430000
1735741080000,94284.01000000,94288.41000000,94192.00000000,94192.00000000,10.50465000
1735741140000,94192.00000000,94217.00000000,94168.47000000,94168.47000000,7.98514000
1735741200000,94168.47000000,94204.81000000,94168.31000000,94195.85000000,1.74273000
1735741260000,94195.85000000,94195.86000000,94150.00000000,94188.01000000,6.88971000
1735741320000,94188.01000000,94201.09000000,94184.79000000,94184.79000000,5.91786000
1735741380000,94184.79000000,94203.36000000,94177.74000000,94192.86000000,3.86368000
1735741440000,94192.86000000,94192.87000000,94150.00000000,94170.94000000,15.02960000
1735741500000,94170.94000000,94170.94000000,94074.44000000,94074.45000000,17.71577000
1735741560000,94074.44000000,94074.44000000,93973.45000000,94019.32000000,9.29316000
1735741620000,94019.33000000,94049.50000000,94019.33000000,94039.45000000,9.52874000
1735741680000,94039.46000000,94056.00000000,94000.00000000,94000.01000000,9.15308000
1735741740000,94000.00000000,94000.01000000,93883.66000000,93919.99000000,19.04959000
1735741800000,93919.99000000,93920.00000000,93743.44000000,93743.45000000,13.77040000
1735741860000,93743.44000000,93809.45000000,93696.08000000,93809.45000000,13.01529000
1735741920000,93809.45000000,93837.63000000,93734.18000000,93786.69000000,13.99110000
1735741980000,93786.68000000,93786.69000000,93671.48000000,93739.99000000,23.30630000
1735742040000,93740.00000000,93848.49000000,93736.47000000,93789.51000000,13.15900000
1735742100000,93789.51000000,94024.82000000,93789.50000000,93993.85000000,24.88283000
1735742160000,93993.86000000,94140.00000000,93993.85000000,94125.74000000,18.88233000
1735742220000,94125.73000000,94134.91000000,94048.95000000,94048.96000000,9.03700000
1735742280000,94048.95000000,94066.37000000,94046.49000000,94060.64000000,7.24400000
1735742340000,94060.64000000,94070.54000000,94059.37000000,94063.97000000,4.48167000
1735742400000,94063.96000000,94100.00000000,94027.05000000,94027.05000000,9.55546000
1735742460000,94027.05000000,94084.07000000,94020.00000000,94060.90000000,14.42359000
1735742520000,94060.89000000,94080.68000000,94060.89000000,94069.78000000,5.17121000
1735742580000,94069.78000000,94069.79000000,93996.39000000,94012.42000000,22.88201000
1735742640000,94012.42000000,94012.42000000,93956.00000000,93976.51000000,9.18241000
1735742700000,93976.52000000,93976.52000000,93914.46000000,93961.95000000,6.45487000
1735742760000,93961.94000000,93998.07000000,93961.94000000,93998.06000000,3.82001000
1735742820000,93998.07000000,94217.00000000,93998.06000000,94183.32000000,15.88129000
1735742880000,94183.33000000,94225.58000000,94133.29000000,94133.29000000,15.61260000
1735742940000,94133.29000000,94165.83000000,94126.42000000,94127.91000000,24.85077000
1735743000000,94127.91000000,94185.28000000,94127.91000000,94183.44000000,8.56743000
1735743060000,94183.45000000,94184.67000000,94138.65000000,94183.68000000,30.54519000
1735743120000,94183.68000000,94183.68000000,94134.14000000,94139.52000000,4.66446000
1735743180000,94139.51000000,94139.52000000,94104.05000000,94104.06000000,2.37067000
1735743240000,94104.06000000,94127.67000000,94104.05000000,94121.99000000,6.30224000
1735743300000,94121.99000000,94148.98000000,94112.55000000,94145.25000000,3.25161000
1735743360000,94145.24000000,94180.75000000,94144.72000000,94180.74000000,2.81683000
1735743420000,94180.75000000,94183.68000000,94166.81000000,94180.29000000,3.63489000
1735743480000,94180.29000000,94180.29000000,94151.91000000,94176.76000000,7.91153000
1735743540000,94176.75000000,94176.76000000,94162.40000000,94175.89000000,6.05236000
1735743600000,94175.89000000,94175.90000000,94136.37000000,94136.37000000,4.87465000
1735743660000,94136.38000000,94172.00000000,94119.59000000,94172.00000000,6.68776000
1735743720000,94171.99000000,94172.00000000,94160.62000000,94162.33000000,4.83820000
1735743780000,94162.33000000,94200.00000000,94145.00000000,94200.00000000,6.20164000
1735743840000,94200.00000000,94265.75000000,94185.00000000,94185.00000000,8.36546000
1735743900000,94185.00000000,94198.49000000,94167.45000000,94171.50000000,3.96090000
1735743960000,94171.49000000,94187.40000000,94112.32000000,94112.33000000,13.56935000
1735744020000,94112.32000000,94163.56000000,94112.00000000,94163.56000000,2.73243000
1735744080000,94163.56000000,94163.56000000,94088.01000000,94088.01000000,4.78712000
1735744140000,94088.00000000,94106.91000000,94078.59000000,94097.49000000,3.12595000
1735744200000,94097.48000000,94106.63000000,94080.01000000,94100.00000000,9.52856000
1735744260000,94100.00000000,94100.00000000,94015.23000000,94031.62000000,4.14623000
1735744320000,94031.62000000,94031.63000000,93984.85000000,94003.49000000,11.73895000
1735744380000,94003.48000000,94003.48000000,93950.00000000,93950.00000000,6.05014000
1735744440000,93950.01000000,93982.34000000,93900.00000000,93982.33000000,9.72332000
1735744500000,93982.33000000,93995.94000000,93950.00000000,93950.00000000,7.83523000
1735744560000,93950.01000000,93993.67000000,93914.83000000,93991.23000000,6.10684000
1735744620000,93991.22000000,94056.99000000,93985.63000000,94045.46000000,10.24559000
1735744680000,94045.46000000,94045.47000000,94012.56000000,94039.36000000,3.90657000
1735744740000,94039.36000000,94153.31000000,94039.35000000,94148.16000000,12.87440000
1735744800000,94148.16000000,94170.55000000,94135.84000000,94159.02000000,7.95727000
1735744860000,94159.02000000,94183.93000000,94159.01000000,94167.71000000,3.95984000
1735744920000,94167.71000000,94173.37000000,94150.33000000,94166.09000000,4.41879000
1735744980000,94166.09000000,94183.92000000,94152.74000000,94183.91000000,4.69684000
1735745040000,94183.92000000,94239.93000000,94183.91000000,94216.27000000,13.45595000
1735745100000,94216.26000000,94219.98000000,94206.01000000,94218.34000000,6.67280000
1735745160000,94218.34000000,94224.92000000,94190.29000000,94207.43000000,7.16602000
1735745220000,94207.43000000,94207.43000000,94136.36000000,94136.37000000,25.01139000
1735745280000,94136.37000000,94166.01000000,94136.36000000,94166.01000000,3.15599000
1735745340000,94166.01000000,94166.01000000,94160.50000000,94160.50000000,3.70405000
1735745400000,94160.50000000,94169.32000000,94110.80000000,94147.39000000,6.85483000
1735745460000,94147.39000000,94159.00000000,94147.38000000,94159.00000000,2.46955000
1735745520000,94159.00000000,94210.90000000,94157.39000000,94157.40000000,5.50795000
1735745580000,94157.39000000,94157.39000000,94128.04000000,94138.29000000,9.46220000
1735745640000,94138.29000000,94154.31000000,94132.00000000,94132.01000000,3.75279000
1735745700000,94132.00000000,94132.01000000,94105.14000000,94108.01000000,1.89127000
1735745760000,94108.01000000,94112.14000000,94108.01000000,94112.14000000,2.14433000
1735745820000,94112.13000000,94124.01000000,94100.00000000,94100.00000000,3.56911000
1735745880000,94100.00000000,94130.00000000,94089.16000000,94129.99000000,5.91656000
1735745940000,94130.00000000,94174.49000000,94129.99000000,94174.48000000,4.84775000
1735746000000,94174.49000000,94180.53000000,94174.48000000,94180.52000000,2.83177000
1735746060000,94180.52000000,94180.53000000,94152.00000000,94156.91000000,5.14575000
1735746120000,94156.91000000,94184.66000000,94156.91000000,94184.65000000,3.55968000
1735746180000,94184.65000000,94237.76000000,94184.64000000,94237.75000000,11.46702000
1735746240000,94237.75000000,94247.78000000,94237.75000000,94247.18000000,9.96903000
1735746300000,94247.19000000,94260.00000000,94242.98000000,94254.02000000,11.45975000
1735746360000,94254.02000000,94353.00000000,94254.01000000,94312.55000000,18.31850000
1735746420000,94312.54000000,94412.52000000,94290.40000000,94370.00000000,28.36969000
1735746480000,94370.00000000,94387.26000000,94334.62000000,94387.26000000,42.49583000
1735746540000,94387.25000000,94387.26000000,94333.59000000,94336.00000000,4.66715000
1735746600000,94335.99000000,94338.62000000,94276.13000000,94308.00000000,5.32066000
1735746660000,94308.00000000,94338.62000000,94307.39000000,94313.57000000,8.40101000
1735746720000,94313.58000000,94344.74000000,94313.57000000,94333.50000000,4.70429000
1735746780000,94333.50000000,94358.30000000,94333.50000000,94349.37000000,10.42189000
1735746840000,94349.37000000,94368.00000000,94341.83000000,94353.45000000,6.55826000
1735746900000,94353.45000000,94353.46000000,94311.22000000,94318.79000000,2.69598000
1735746960000,94318.80000000,94320.00000000,94318.00000000,94318.01000000,4.97617000
1735747020000,94318.00000000,94441.16000000,94318.00000000,94441.15000000,12.94996000
1735747080000,94441.16000000,94500.00000000,94430.00000000,94451.85000000,17.00391000
1735747140000,94451.85000000,94451.85000000,94392.53000000,94432.94000000,6.85308000
1735747200000,94432.94000000,94492.00000000,94412.00000000,94438.99000000,61.56456000
1735747260000,94438.99000000,94439.00000000,94369.57000000,94394.04000000,26.88958000
1735747320000,94394.05000000,94405.65000000,94335.21000000,94393.36000000,9.01933000
1735747380000,94393.36000000,94393.36000000,94307.50000000,94347.99000000,21.80266000
1735747440000,94347.99000000,94348.00000000,94303.75000000,94342.66000000,6.01785000
1735747500000,94342.66000000,94375.65000000,94326.43000000,94375.65000000,14.31745000
1735747560000,94375.65000000,94381.73000000,94352.00000000,94363.22000000,4.45745000
1735747620000,94363.22000000,94450.82000000,94363.22000000,94429.96000000,11.49039000
1735747680000,94429.96000000,94431.63000000,94381.60000000,94390.41000000,2.59109000
1735747740000,94390.42000000,94425.74000000,94390.41000000,94421.04000000,5.10535000
1735747800000,94421.03000000,94421.04000000,94392.70000000,94395.12000000,7.59538000
1735747860000,94395.12000000,94395.13000000,94340.81000000,94340.94000000,6.55705000
1735747920000,94340.94000000,94340.94000000,94274.27000000,94305.73000000,9.88386000
1735747980000,94305.73000000,94305.73000000,94272.51000000,94272.52000000,5.22726000
1735748040000,94272.52000000,94280.00000000,94250.00000000,94274.63000000,6.50267000
1735748100000,94274.62000000,94274.62000000,94187.26000000,94216.52000000,7.45487000
1735748160000,94216.51000000,94216.52000000,94171.01000000,94190.44000000,7.44736000
1735748220000,94190.43000000,94199.01000000,94155.46000000,94189.80000000,18.43742000
1735748280000,94189.80000000,94227.28000000,94152.02000000,94152.03000000,6.88633000
1735748340000,94152.03000000,94173.42000000,94113.37000000,94113.38000000,6.54734000
1735748400000,94113.38000000,94165.65000000,94113.37000000,94137.05000000,8.81585000
1735748460000,94137.05000000,94187.91000000,94136.36000000,94187.91000000,9.89596000
1735748520000,94187.90000000,94209.96000000,94120.75000000,94126.19000000,13.65284000
1735748580000,94126.20000000,94139.79000000,94096.01000000,94139.78000000,8.37345000
1735748640000,94139.78000000,94178.34000000,94139.78000000,94178.34000000,6.96465000
1735748700000,94178.34000000,94227.28000000,94178.33000000,94202.75000000,12.17027000
1735748760000,94202.75000000,94220.99000000,94200.06000000,94213.97000000,5.02463000
1735748820000,94213.97000000,94220.99000000,94150.00000000,94150.00000000,7.76073000
1735748880000,94150.00000000,94150.00000000,94128.34000000,94137.64000000,4.06953000
1735748940000,94137.64000000,94149.99000000,94137.63000000,94149.98000000,2.44717000
1735749000000,94149.99000000,94157.86000000,94075.75000000,94075.75000000,8.16807000
1735749060000,94075.75000000,94075.76000000,94040.82000000,94064.30000000,10.07569000
1735749120000,94064.31000000,94116.35000000,94064.30000000,94095.56000000,7.60735000
1735749180000,94095.56000000,94101.94000000,94053.44000000,94057.27000000,9.89992000
1735749240000,94057.26000000,94094.57000000,94047.92000000,94094.57000000,22.51029000
1735749300000,94094.57000000,94150.00000000,94091.01000000,94105.54000000,10.16238000
1735749360000,94105.53000000,94169.55000000,94105.53000000,94169.54000000,7.74492000
1735749420000,94169.54000000,94188.77000000,94157.17000000,94157.75000000,5.92865000
1735749480000,94157.74000000,94181.50000000,94143.63000000,94143.63000000,5.18745000
1735749540000,94143.64000000,94156.25000000,94132.00000000,94142.10000000,3.08355000
1735749600000,94142.09000000,94142.09000000,94068.31000000,94068.32000000,2.56429000
1735749660000,94068.32000000,94084.87000000,94068.31000000,94071.51000000,3.69411000
1735749720000,94071.51000000,94075.45000000,94050.00000000,94050.00000000,5.61094000
1735749780000,94050.00000000,94050.01000000,94020.01000000,94031.43000000,5.14206000
1735749840000,94031.44000000,94031.44000000,94017.37000000,94017.38000000,2.25565000
1735749900000,94017.37000000,94047.59000000,94017.37000000,94047.59000000,7.95735000
1735749960000,94047.59000000,94047.59000000,94027.40000000,94027.40000000,3.22316000
1735750020000,94027.39000000,94027.39000000,94000.00000000,94000.00000000,37.21133000
1735750080000,94000.01000000,94000.01000000,94000.00000000,94000.00000000,4.55538000
1735750140000,94000.00000000,94016.82000000,94000.00000000,94016.82000000,8.10210000
1735750200000,94016.81000000,94041.55000000,94016.81000000,94034.83000000,6.02190000
1735750260000,94034.83000000,94038.45000000,93942.16000000,93964.20000000,16.83119000
1735750320000,93964.19000000,93970.21000000,93944.94000000,93946.10000000,6.15220000
1735750380000,93946.09000000,93948.01000000,93922.00000000,93922.00000000,2.53396000
1735750440000,93922.01000000,94027.87000000,93922.00000000,94027.86000000,25.68163000
1735750500000,94027.86000000,94027.87000000,94019.21000000,94019.89000000,5.14573000
1735750560000,94019.90000000,94019.90000000,93984.91000000,94010.81000000,8.64541000
1735750620000,94010.82000000,94065.15000000,94010.81000000,94064.01000000,6.08214000
1735750680000,94064.01000000,94085.61000000,94064.00000000,94085.61000000,3.88162000
1735750740000,94085.60000000,94090.50000000,94080.49000000,94090.49000000,3.64309000
1735750800000,94090.50000000,94131.66000000,94064.92000000,94131.66000000,9.40843000
1735750860000,94131.65000000,94131.66000000,94056.64000000,94078.34000000,6.94892000
1735750920000,94078.35000000,94078.35000000,94017.84000000,94017.84000000,4.63957000
1735750980000,94017.85000000,94049.17000000,94001.04000000,94041.35000000,4.42502000
1735751040000,94041.35000000,94049.64000000,94000.00000000,94000.01000000,2.81443000
1735751100000,94000.01000000,94011.47000000,93956.33000000,93956.33000000,3.14595000
1735751160000,93956.33000000,93987.03000000,93927.14000000,93987.03000000,5.02782000
1735751220000,93987.03000000,94014.51000000,93969.68000000,94004.18000000,5.96938000
1735751280000,94004.19000000,94004.19000000,93933.55000000,93933.55000000,3.96693000
1735751340000,93933.55000000,93958.48000000,93933.55000000,93958.18000000,3.13887000
1735751400000,93958.18000000,93958.19000000,93900.00000000,93934.86000000,13.29942000
1735751460000,93934.85000000,93934.86000000,93859.88000000,93872.84000000,10.91836000
1735751520000,93872.85000000,93922.49000000,93865.75000000,93922.49000000,10.65893000
1735751580000,93922.48000000,93922.49000000,93886.58000000,93886.58000000,2.86805000
1735751640000,93886.58000000,93886.59000000,93863.11000000,93863.12000000,3.26784000
1735751700000,93863.12000000,93902.54000000,93863.11000000,93902.53000000,3.86449000
1735751760000,93902.53000000,93916.55000000,93866.94000000,93905.03000000,9.43607000
1735751820000,93905.03000000,93905.04000000,93905.03000000,93905.03000000,7.09472000
1735751880000,93905.04000000,93905.04000000,93760.93000000,93760.93000000,19.20437000
1735751940000,93760.93000000,93804.50000000,93760.93000000,93794.67000000,12.04488000
1735752000000,93794.68000000,93833.34000000,93794.67000000,93833.34000000,6.87451000
1735752060000,93833.33000000,93903.87000000,93833.33000000,93903.86000000,6.86265000
1735752120000,93903.87000000,93934.79000000,93893.94000000,93915.12000000,5.37338000
1735752180000,93915.13000000,93949.38000000,93915.12000000,93949.38000000,5.00293000
1735752240000,93949.38000000,93949.38000000,93932.00000000,93937.09000000,2.60099000
1735752300000,93937.10000000,93965.85000000,93937.09000000,93965.00000000,5.01190000
